EventID,EventName,Year,StartMonth,EndMonth,EventDayStart,EventDayEnd,Classification
3000,Swiss Curling League,2013,1,2,11,3,
3001,Servus Credit Union Juvenile Bonspiel,2013,1,1,11,13,
3003,SK Tankard Northern,2013,1,1,17,20,
3004,SK Tankard Southern,2013,1,1,17,20,
3005,AB Boston Pizza Cup Northerns,2013,1,1,17,20,
3006,AJCT Junior Men's Slam,2013,1,1,18,20,
3007,AJCT Junior Women's Slam,2013,1,1,18,20,
3008,Peace Tour Championship: Competitive,2013,1,1,18,20,
3009,Peace Tour Championship: Challenge,2013,1,1,18,20,
3010,AB Boston Pizza Cup Southerns,2013,1,1,18,23,
3011,Peace Tour Championship: Juniors,2013,1,1,18,20,
3012,USA National Championships,2013,2,2,9,16,
3013,USA National Championships,2013,2,2,9,16,
3014,USA Senior Womens Championship,2013,1,1,23,27,
3015,USA Senior Mens Championship,2013,1,1,23,27,
3016,USA Junior Womens Championship,2013,1,2,26,2,
3017,USA Junior Mens Championship,2013,1,2,26,2,
3018,NB Molson Canadian Mens Wildcard,2013,1,1,18,20,
3019,NB Molson Canadian Mens Prelimenary,2013,1,1,11,13,
3020,Ontario Scotties,2010,1,1,4,11,
3021,USA National Arena Championships,2013,7,7,18,21,
3023,PCA Senior Mens Districts,2013,1,1,25,27,
3026,Swiss Curling League,2013,1,2,25,3,
3027,Co-operative Funeralcare Scottish Women's,2013,2,2,11,17,
3028,Co-operative Funeralcare Scottish Men's,2013,2,2,11,17,
3029,Western Canadian Women's University Championships,2013,2,2,15,18,
3030,Western Canadian University Men's Championships,2013,2,2,15,18,
3031,Swiss Curling League Finals,2013,2,2,16,23,
3032,Swiss Curling League Finals,2013,2,2,16,23,
3033,GNCC Mixed Playdows,2013,2,2,21,24,
3034,Swedish Eliteserien,2013,11,2,15,18,
3035,German Championship Final,2013,2,2,22,24,
3036,German Championship Final,2013,2,2,22,24,
3037,Swedish Eliteserien,2013,2,2,7,24,
3038,Danish Curling Championships,2013,1,2,25,3,
3039,Danish Curling Championships,2013,2,3,14,2,
3042,USA Club National Championships,2013,3,3,2,9,
3043,USA Club National Championships,2013,3,3,2,9,
3044,USA National Mixed Championship,2013,3,3,16,23,
3045,USA College Curling Nationals,2013,3,3,8,10,
3046,WFG Men's Players Championship,2013,3,3,15,17,
3047,WFG Women's Players Championship,2013,3,3,15,17,
3048,AMJ Campbell Shorty Jenkins Classic,2013,9,9,19,22,
3049,AMJ Campbell Shorty Jenkins Classic,2013,9,9,19,22,
3050,Prestige Hotels & Resorts Curling Classic,2013,10,10,3,6,
3051,Prestige Hotels & Resorts Curling Classic,2013,10,10,4,7,
3052,Point Optical Curling Classic,2013,9,9,27,30,
3053,StuSells Toronto Tankard,2013,10,10,11,14,
3054,StuSells Toronto Tankard,2013,10,10,11,14,
3055,Curlers Corner Autumn Gold Curling Classic,2013,10,10,11,14,
3056,Medicine Hat Charity Classic,2013,10,10,18,21,
3057,Medicine Hat Charity Classic,2013,10,10,18,21,
3058,Canad Inns Prairie Classic,2013,10,10,18,21,
3059,Cactus Pheasant Classic,2013,10,10,24,27,
3060,Challenge Chateau Cartier de Gatineau,2013,10,10,24,27,
3061,Challenge Chateau Cartier de Gatineau,2013,10,10,24,27,
3062,Colonial Square Ladies Classic,2013,11,11,15,18,
3063,Manitoba Liquor and Lotteries Women's Classic,2013,10,10,25,28,
3064,Royal LePage OVCA Women's Fall Classic,2013,10,11,31,3,
3065,Boundary Ford Curling Classic,2013,11,12,29,2,
3066,Original 16 WCT Bonspiel,2013,11,11,8,10,
3067,Direct Horizontal Drilling Fall Classic,2013,10,10,11,14,
3068,DEKALB Superspiel,2013,11,11,21,24,
3069,DEKALB Superspiel,2013,11,11,21,24,
3070,Players' Championship,2014,4,4,15,20,
3071,Weatherford Curling Classic,2013,11,12,29,2,
3072,Bernick's Miller Lite Open,2013,10,10,24,27,
3073,Masters of Curling,2013,10,11,29,3,
3074,Canadian Open,2013,11,11,13,17,
3075,Masters of Curling,2013,10,11,30,3,
3076,Vic Open,2013,12,12,13,15,
3077,Red Deer Curling Classic,2013,11,11,1,4,
3078,Red Deer Curling Classic,2013,11,11,1,4,
3079,The Shoot-Out @ the Saville Centre,2013,9,9,12,15,
3080,The Shoot-Out @ the Saville Centre,2013,9,9,12,15,
3081,Stu Sells Oakville Tankard,2013,9,9,5,8,
3082,Stu Sells Oakville Tankard,2013,9,9,5,8,
3083,Spruce Grove Cashspiel,2013,11,11,22,24,
3084,Spruce Grove Cashspiel,2013,11,11,22,24,
3086,Denham Hospitality Summer Classic,2013,9,9,6,8,
3087,Denham Hospitality Summer Classic,2013,9,9,6,8,
3088,University Games Pre-Qualifier,2013,4,4,12,14,
3089,University Games Qualifier,2013,5,5,2,5,
3090,University Games Qualifier,2013,5,5,2,5,
3094,Good Times Bonspiel,2013,9,9,6,8,
3096,Players' Championship,2014,4,4,15,20,
3097,Black Diamond / High River Cash,2013,11,12,29,1,
3099,Atkins Curling Supplies Women's Classic,2013,10,10,18,21,
3100,Whites Drug Store Classic,2013,11,11,8,11,
3101,TD Canada Trust Scugog Cup,2013,11,11,22,24,
3102,Kariuzawa International,2013,4,4,18,21,
3103,Kariuzawa International,2013,4,4,18,21,
3104,Kamloops Crown of Curling,2013,10,10,18,21,
3105,Kamloops Crown of Curling,2013,10,10,18,21,
3106,Tim Hortons Roar of the Rings,2013,12,12,1,8,
3107,Tim Hortons Roar of the Rings,2013,12,12,1,8,
3108,2014 U.S. Olympic Team Trials for Curling,2013,11,11,9,17,
3109,2014 U.S. Olympic Team Trials for Curling,2013,11,11,9,17,
3112,Stroud Sleeman Cash Spiel,2013,10,10,17,20,
3113,Stroud Sleeman Cash Spiel,2013,10,10,17,20,
3114,Huron ReproGraphics Oil Heritage Classic,2013,10,10,25,27,
3115,Mount Lawn Gord Carroll Classic,2013,11,11,13,17,
3116,Mount Lawn Gord Carroll Classic,2013,11,11,13,17,
3119,Capital One Road to the Roar,2013,11,11,5,10,
3120,Capital One Road to the Roar,2013,11,11,5,10,
3121,Cloverdale Cash Spiel,2013,9,9,20,22,
3122,Cloverdale Cash Spiel,2013,9,9,20,22,
3123,Brantford Nissan Classic,2013,11,12,28,1,
3124,Glendale Cash Spiel,2013,10,11,31,3,
3125,Lakeshore CWG Junior Mens Spiel,2017,10,10,27,29,
3126,Port Elgin Superspiel,2013,11,11,8,10,
3127,CookstownCash presented by Comco Canada Inc,2013,11,11,1,3,
3128,CookstownCash presented by Comco Canada Inc,2013,11,11,1,3,
3130,Olympic Qualification Event,2017,12,12,5,10,
3131,Fort Wayne Summer Cash Spiel,2013,8,8,16,18,
3132,KW Fall Classic,2013,9,9,26,29,
3133,KW Fall Classic,2013,9,9,26,29,
3134,Chatham Granite Cash Spiel,2013,11,11,15,17,
3136,Markdale Cashspiel,2013,11,11,22,24,
3137,COMCO Cash Spiel,2013,11,11,14,17,
3138,St. Paul Cash Spiel,2013,10,10,4,6,
3139,St. Paul Cash Spiel,2013,10,10,4,6,
3140,Dave Jones Molson Mayflower Cashspiel,2013,11,11,8,10,
3142,Madison Cash Spiel,2013,12,12,6,8,
3144,Le Gruyere AOP European Curling Championships,2018,11,11,16,24,0
3145,Curl Mesabi Classic,2013,12,12,14,16,
3146,FSCC Early Cash,2013,9,9,20,22,
3147,FSCC Early Cash,2013,9,9,20,22,
3149,FSCC U.S. Open of Curling,2014,1,1,3,5,
3150,Coors Light Cash Spiel,2013,11,12,29,1,
3151,Molson Cash Spiel,2013,11,12,29,1,
3152,Thompson Curling Challenge,2013,10,10,18,20,
3153,Winter Games New Zealand,2013,8,8,16,23,
3154,Avonair Cash Spiel,2013,10,10,4,6,
3155,Avonair Cash Spiel,2013,10,10,4,6,
3156,Stockholm Ladies Cup,2013,9,9,20,22,
3157,Fort Wayne Summer Cash Spiel,2013,8,8,16,18,
3158,Elora Cash Spiel,2013,11,11,7,10,
3160,Dauphin Clinic Pharmacy Classic,2013,11,11,15,18,
3161,Seattle Cash Spiel,2013,11,12,29,1,
3162,Shamrock Shotgun,2013,10,10,25,27,
3163,Shamrock Shotgun,2013,10,10,25,27,
3165,Ingersoll Clash,2013,10,10,4,6,
3166,Ingersoll Clash,2013,10,10,5,6,
3167,Coronation Business Group Ladies Classic,2013,11,11,9,11,
3168,Lakeshore CWG Junior Womens Spiel,2017,10,10,27,29,
3169,Banff U15 Junior Spiel,2017,10,10,27,29,
3170,Scotties Tournament of Hearts,2014,2,2,1,9,
3171,Grande Prairie Cash Spiel - Challenge,2017,10,10,27,29,
3172,Challenge Casino de Charlevoix,2013,11,11,21,24,
3173,McKee Homes Fall Curling Classic,2013,10,10,25,27,
3174,Dave Jones Molson Mayflower Cashspiel,2013,11,11,8,10,
3177,Baden Masters,2013,8,9,30,1,
3178,Swiss Cup Basel,2013,10,10,3,6,
3179,Curling Masters Champery,2013,10,10,25,27,
3180,Edinburgh International,2013,11,11,8,10,
3181,Mercure Perth Masters,2014,1,1,2,5,
3182,German Masters,2014,1,1,24,26,
3183,Womens Masters Basel,2013,10,10,11,13,
3184,International ZO Womens Tournament,2013,11,11,15,17,
3185,International Bernese Ladies Cup,2014,1,1,10,12,
3186,Glynhill Ladies International,2014,1,1,17,19,
3187,European Masters,2014,4,4,9,12,
3188,The Syncrude National,2014,3,3,12,16,
3189,Curl Atlantic Championship,2013,9,9,12,15,
3190,Curl Atlantic Championship,2013,9,9,12,15,
3191,Carleton Heights Women's Cash,2013,9,9,5,8,
3192,China Open,2013,9,9,18,24,
3193,China Open,2013,9,9,18,24,
3194,Saskatoon Co-op Classic,2013,9,9,20,22,
3196,KMC Rocktoberfest,2013,10,10,11,14,
3198,Moose Jaw Cash Spiel,2013,10,10,18,20,
3203,Yorkton Cornerstone Ladies Cash Spiel,2013,11,12,29,1,
3207,Goldline Sask Players' Championship,2014,1,1,3,5,
3209,Curlers Corner Junior Bonspiel,2013,9,9,21,22,
3210,Pomeroy Inn & Suites Prairie Showdown,2014,3,3,27,30,
3211,Pomeroy Inn & Suites Prairie Showdown,2014,3,3,27,30,
3212,Stonebridge Hotel Curling Classic - Competitive,2013,10,10,25,27,
3213,Coronation Business Group Mens Classic,2013,11,11,9,11,
3214,Truro Cashspiel,2013,12,12,13,15,
3215,TBaytel Mens Major League of Curling,2014,10,3,2,1,
3216,Michael Izsak Memorial Junior Cash Spiel,2013,10,10,4,6,
3217,Nott Autocorp Thanksgiving Charity Open,2013,10,10,11,14,
3218,Red Deer Junior Classic,2013,10,10,18,20,
3219,Whitney Field Jr. Curling Classic,2013,10,10,25,27,
3220,Whitney Field Jr. Curling Classic,2013,10,10,25,27,
3221,Stonebridge Hotel Curling Classic - Challenge,2013,10,10,25,27,
3222,Leduc LIONS Junior Mens Bonspiel,2013,11,11,1,3,
3223,Leduc LIONS Junior Womens Bonspiel,2013,11,11,1,3,
3224,Ken Kurbis Galaxy Bonspiel,2013,11,11,1,3,
3225,Rhyason Contracting/Tidy Trucking Challenge,2013,11,11,8,10,
3226,Rhyason Contracting/Tidy Trucking Competitive,2013,11,11,8,10,
3227,Thistle Integrity Stakes,2013,11,11,15,18,
3230,Olympic Qualification Event,2013,12,12,10,15,
3231,Olympic Qualification Event,2013,12,12,10,15,
3232,Le Gruyere European Curling Championships,2013,11,11,23,30,
3233,Le Gruyere European Curling Championships,2013,11,11,23,30,
3234,Saville Country Classic Junior Mens,2013,11,11,22,24,
3235,Saville Country Classic Junior Womens,2013,11,11,22,24,
3236,Mile Zero Cash Spiel: Competitive,2013,11,11,22,24,
3237,Mile Zero Cash Spiel: Challenge,2013,11,11,22,24,
3238,Canadian Mixed Championship,2013,11,11,14,23,
3239,MCT Championships,2013,11,12,29,1,
3240,MCT Championships,2013,11,12,29,1,
3241,US Mixed Doubles Nationals,2013,12,12,4,8,
3244,Winter Universiade,2013,12,12,11,21,
3245,Winter Universiade,2013,12,12,11,21,
3246,Ontario Scotties West Regional,2013,12,12,14,16,
3247,Ontario Scotties East Regional,2013,12,12,13,15,
3248,Red Sky Challenge,2013,12,12,12,15,
3249,Southern Alberta Scotties,2013,12,12,13,15,
3250,Northern Alberta Scotties,2013,12,12,19,22,
3251,Ontario Scotties Northern Championship,2013,12,12,13,15,
3252,GNCC Club Playdowns,2013,12,12,13,15,
3253,Co-Operative Funeralcare Scottish Championhip,2014,2,2,8,16,
3254,Co-Operative Funeralcare Scottish Championhip,2014,2,2,8,16,
3255,Travelers Ontario Tankard - Zone 16,2013,12,12,14,15,
3256,Travelers Ontario Tankard - Zone 8,2013,12,12,14,15,
3257,Crestwood U18 Open Cash Bonspiel - Competitive,2013,12,12,13,15,
3258,Crestwood U18 Open Cash Bonspiel - Recreational,2013,12,12,13,15,
3259,Travelers Ontario Tankard - Zone 7,2013,12,12,14,15,
3260,Travelers Ontario Tankard - Zone 11,2013,12,12,14,15,
3261,Saskatchewan Viterra Northerns,2013,12,12,19,22,
3262,Saskatchewan Viterra Southerns,2013,12,12,19,22,
3263,Saskatchewan Scotties,2014,1,1,8,12,
3264,Nova Scotia Scotties,2014,1,1,7,12,
3265,Nova Scotia Scotties - Qualifier #2,2013,12,12,19,22,
3266,Nova Scotia Scotties - Qualifier #1,2013,12,12,5,8,
3267,Travelers Ontario Tankard - Zone 6,2013,12,12,14,14,
3268,BC Scotties Open Event #2,2013,11,12,30,1,
3269,BC Scotties Open Event #1,2013,11,11,15,17,
3270,BC Scotties Open Event #3,2013,12,12,14,15,
3271,Ontario Scotties Challenge Round,2013,12,12,20,22,
3272,PEI Pepsi Juniors,2013,12,12,19,23,
3273,PEI Pepsi Juniors,2013,12,12,19,23,
3274,GNCC Junior Mens Championship,2013,12,12,26,30,
3275,GNCC Junior Womens Championship,2013,12,12,26,30,
3276,BC Tim Hortons Juniors,2013,12,12,26,31,
3277,BC Tim Hortons Juniors,2013,12,12,26,31,
3278,New Brunswick O'Leary Juniors,2013,12,12,27,30,
3279,New Brunswick O'Leary Juniors,2013,12,12,27,30,
3281,Yi Chun Ladies International,2014,12,1,28,3,
3283,Nova Scotia AMJ Campbell Juniors,2013,12,12,27,31,
3284,Nova Scotia AMJ Campbell Juniors,2013,12,12,27,31,
3285,Saskatchewan Juniors,2013,12,12,27,31,
3286,Saskatchewan Juniors,2013,12,12,27,31,
3287,Manitoba Canola Juniors,2013,12,12,26,31,
3288,Manitoba Canola Juniors,2013,12,12,26,31,
3289,Newfoundland & Labrador Juniors,2013,12,12,27,31,
3290,Newfoundland & Labrador Juniors,2013,12,12,27,31,
3291,Ontario Pepsi Juniors,2014,1,1,2,7,
3292,Ontario Pepsi Juniors,2014,1,1,2,7,
3293,Minnesota Junior Championship,2013,12,12,26,29,
3294,Minnesota Junior Championship,2013,12,12,26,29,
3295,Alberta Juniors,2013,12,12,26,31,
3296,Alberta Juniors,2013,12,12,26,31,
3297,Wisconsin Junior Championship,2013,12,12,27,30,
3298,Wisconsin Junior Championship,2013,12,12,27,30,
3299,Northern Ontario Juniors,2014,1,1,2,5,
3300,Northern Ontario Juniors,2014,1,1,2,5,
3301,Quebec Performance Brush Juniors,2013,12,12,27,31,
3302,Quebec Performance Brush Juniors,2013,12,12,27,31,
3303,Ray Kingsmith Memorial Junior Mens Bonspiel,2013,12,12,27,29,
3304,Ray Kingsmith Memorial Junior Womens Bonspiel,2013,12,12,27,29,
3305,Great Lakes Junior Championship,2013,12,12,27,28,
3306,Great Lakes Junior Championship,2013,12,12,27,28,
3307,Travelers TCA Junior Spiel,2013,12,12,27,29,
3308,Travelers TCA Junior Spiel,2013,12,12,27,29,
3309,Jiffy Lube Alberta Scotties,2014,1,1,8,12,
3310,Travelers Ontario Tankard - Region 1,2014,1,1,4,5,
3311,Travelers Ontario Tankard - Region 2,2014,1,1,4,5,
3312,Travelers Ontario Tankard - Region 3,2014,1,1,4,5,
3313,Travelers Ontario Tankard - Region 4,2014,1,1,4,5,
3314,Ontario Scotties,2014,1,1,6,12,
3315,Travelers Northern Ontario West Qualifier,2014,1,1,10,12,
3316,BC Scotties,2014,1,1,6,12,
3317,Pomeroy Inn & Suites Peace Tour Championship - Competitive,2014,1,1,3,5,
3318,Pomeroy Inn & Suites Peace Tour Championship - Challenge,2014,1,1,3,5,
3319,Pomeroy Inn & Suites Peace Tour Championship - Junior,2014,1,1,3,5,
3320,NWT-Yukon Scotties,2014,1,1,3,7,
3321,PEI Scotties,2014,1,1,9,12,
3322,Manitoba Scotties,2014,1,1,8,12,
3323,Newfoundland & Labrador Scotties,2014,1,1,8,12,
3324,New Brunswick Scotties,2014,1,1,8,12,
3325,Quebec Scotties,2014,1,1,11,19,
3326,Quebec Tankard,2014,1,1,11,19,
3327,Nova Scotia Tankard - Qualifier #1,2014,1,1,2,5,
3328,USA Challenge Round,2014,1,1,9,12,
3329,USA Challenge Round,2014,1,1,10,12,
3330,Travelers Ontario Tankard - Challenge Round,2014,1,1,10,13,
3331,Servus Credit Union Juvenile Bonspiel,2014,1,1,10,12,
3332,Boston Pizza Alberta Southerns,2014,1,1,17,20,
3333,Boston Pizza Alberta Northerns,2014,1,1,17,19,
3334,Sasktel Northerns,2014,1,1,16,19,
3335,Sasktel Southerns,2014,1,1,16,19,
3336,M&M Meat Shops Canadian Juniors,2014,1,1,18,26,
3337,M&M Meat Shops Canadian Juniors,2014,1,1,18,26,
3338,USA Senior Men's Championship,2014,1,1,22,26,
3339,USA Senior Women's Championship,2014,1,1,22,26,
3340,USA Junior Men's Championship,2014,1,2,25,1,
3341,USA Junior Women's Championship,2014,1,2,25,1,
3342,Alberta Boston Pizza Cup,2014,2,2,5,9,
3343,Ontario Travelers Tankard,2014,1,2,25,2,
3344,Pacific-Asia Curling Championships,2013,11,11,11,19,
3345,Pacific-Asia Curling Championships,2013,11,11,11,19,
3346,Olympic Winter Games,2014,2,2,14,21,
3347,Olympic Winter Games,2014,2,2,14,21,
3348,German Championships,2014,1,1,17,19,
3349,German Championships,2014,1,1,17,19,
3350,Safeway Championship,2014,1,2,29,2,
3351,Sasktel Tankard,2014,1,2,29,2,
3352,Newfoundland & Labrador Tankard,2014,1,2,29,2,
3353,Nova Scotia Molson Coors Tankard,2014,2,2,4,9,
3354,Nova Scotia Tankard - Qualifier #2,2014,1,1,17,19,
3355,Travelers Northern Ontario East Qualifier,2014,1,1,23,26,
3356,Travelers Northern Ontario Tankard,2014,2,2,5,9,
3357,Territories Mens Championship,2014,2,2,6,9,
3358,CDI BC Provincial Championship,2014,2,2,5,9,
3359,New Brunswick Tankard,2014,2,2,5,9,
3360,PEI Tankard,2014,2,2,5,9,
3361,Western Canadian University Championships,2014,1,2,31,2,
3362,Western Canadian University Championships,2014,1,2,31,2,
3363,Danish National Championship,2014,1,2,30,2,
3364,Danish National Championship,2014,1,2,30,1,
3365,GNCC Mixed Playdown,2014,2,2,7,9,
3366,USA Club National Women's Championship,2014,2,2,15,22,
3367,USA Club National Men's Championship,2014,2,2,15,22,
3368,Asia-Pacific / Olympic Qualifier,2013,9,9,11,17,
3369,Asia-Pacific / Olympic Qualifier,2013,9,9,11,17,
3374,ACAC Provincial Mens,2014,2,2,22,24,
3375,ACAC Provincial Womens,2014,2,2,22,24,
3376,ACAC Provincial Mixed,2014,2,2,22,24,
3377,Swiss Curling League Finals,2014,2,2,17,23,
3378,USA National Championship,2014,3,3,1,8,
3379,USA National Championship,2014,3,3,1,8,
3380,Swiss Curling League Finals,2014,3,3,3,9,
3381,World Junior Championships,2014,2,3,26,5,
3382,World Junior Championships,2014,2,3,26,5,
3383,Tim Hortons Brier,2014,3,3,1,9,
3384,Masters of Curling,2014,10,11,28,2,
3385,The National,2014,11,11,19,23,
3386,Canadian Open,2014,12,12,9,14,
3387,Players' Championship,2015,4,4,7,12,
3388,Royal LePage OVCA Women's Fall Classic,2014,11,11,6,9,
3389,Mother Club Fall Curling Classic,2014,9,9,25,28,
3390,Stockholm Ladies Cup,2014,9,9,26,28,
3391,Ford World Women's Curling Championship,2014,3,3,15,23,
3392,Coronation Business Group Mens Classic,2014,11,11,7,9,
3393,Coronation Business Group Ladies Classic,2014,11,11,7,9,
3394,USA Mixed Nationals,2014,3,3,15,22,
3396,USA College Curling Championship,2014,3,3,14,16,
3398,Norway Curling Championship,2014,3,3,21,23,
3399,World Curling Championship,2014,3,4,29,6,
3400,Point Optical Curling Classic,2014,9,9,26,29,
3401,Colonial Square Ladies Classic,2014,11,11,7,10,
3402,DEKALB Superspiel,2014,11,11,20,23,
3403,DEKALB Superspiel,2014,11,11,20,24,
3404,WFG Alberta Junior Tour Championship,2014,4,4,11,13,
3405,WFG Alberta Junior Tour Championship,2014,4,4,11,13,
3406,HDF Insurance Shoot-Out,2014,9,9,11,14,
3407,HDF Insurance Shoot-Out,2014,9,9,11,14,
3408,AMJ Campbell Shorty Jenkins Classic,2014,9,9,18,21,
3409,AMJ Campbell Shorty Jenkins Classic,2014,9,9,18,21,
3410,Stu Sells Oakville Tankard,2014,9,9,4,7,
3411,Stu Sells Oakville Tankard,2014,9,9,4,7,
3412,Glendale Cash Spiel,2014,10,11,31,2,
3413,Glendale Cash Spiel,2014,10,11,31,2,
3414,Stroud Sleeman Cash Spiel,2014,10,10,16,19,
3415,Stroud Sleeman Cash Spiel,2014,10,10,16,19,
3416,Dodd and Souter Gord Carroll Curling Classic,2014,11,11,13,16,
3417,Village of Taunton Mills Gord Carroll Curling Classic,2014,11,11,13,16,
3420,Baden Masters,2014,8,8,29,31,
3421,COMCO Cash Spiel,2014,11,11,13,16,
3422,Canad Inns Men's Classic,2014,10,10,17,20,
3423,Avonair Cash Spiel,2014,10,10,3,5,
3424,Prestige Hotels & Resorts Curling Classic,2014,10,10,3,6,
3425,Prestige Hotels & Resorts Curling Classic,2014,10,10,2,5,
3426,Avonair Cash Spiel,2014,10,10,3,5,
3427,Canad Inns Women's Classic,2014,10,10,24,27,
3428,Curlers Corner Autumn Gold Curling Classic,2014,10,10,10,13,
3429,Boundary Ford Curling Classic,2014,11,12,28,1,
3430,Masters of Curling,2014,10,11,28,2,
3431,Players' Championship,2015,4,4,7,12,
3432,Red Deer Curling Classic,2014,11,11,14,17,
3433,Red Deer Curling Classic,2014,11,11,14,17,
3434,Mother Club Fall Curling Classic,2014,9,9,25,28,
3435,Dauphin Clinic Pharmacy Classic,2014,11,11,14,17,
3436,Vancouver Island Shootout,2014,11,11,21,23,
3437,Vancouver Island Shootout,2014,11,11,21,23,
3438,Direct Horizontal Drilling Fall Classic,2014,10,10,10,13,
3439,Spruce Grove Cashspiel,2014,11,11,21,23,
3440,Spruce Grove Cashspiel,2014,11,11,21,23,
3441,Cloverdale Cash Spiel,2014,9,9,19,21,
3442,Cloverdale Cash Spiel,2014,9,9,19,21,
3443,Tim Hortons Scugog Cup Cash Spiel,2014,11,11,28,30,
3444,CookstownCash presented by Comco Canada Inc,2014,11,11,6,9,
3445,CookstownCash presented by Comco Canada Inc,2014,11,11,7,9,
3446,Port Elgin Superspiel,2014,11,11,21,23,
3447,Karuizawa International,2014,12,12,18,21,
3448,Karuizawa International,2014,12,12,18,21,
3449,Shamrock Shotgun By DG Valve Systems,2014,10,11,31,2,
3450,Shamrock Shotgun By DG Valve Systems,2014,10,11,31,2,
3451,Crestwood Ladies Fall Classic,2014,10,10,24,26,
3452,U21 Icebreaker Womens Bonspiel,2016,9,10,30,2,
3453,Black Diamond / High River Cash,2014,11,11,28,30,
3454,Good Times Bonspiel,2014,9,9,5,7,
3455,Good Times Bonspiel,2014,9,9,5,7,
3457,The Sunova Spiel at East St. Paul,2014,11,11,28,30,
3458,McKee Homes Fall Curling Classic,2014,10,10,24,26,
3462,Hub International Crown of Curling,2014,10,10,17,20,
3463,Hub International Crown of Curling,2014,10,10,17,20,
3464,StuSells Toronto Tankard,2014,10,10,10,13,
3465,StuSells Toronto Tankard,2014,10,10,10,13,
3466,Roy Inch & Sons Service Experts Classic,2014,10,10,17,19,
3467,St. Paul Cash Spiel,2014,10,10,10,12,
3468,St. Paul Cash Spiel,2014,10,10,10,12,
3469,Huron ReproGraphics Oil Heritage Classic,2014,10,10,24,26,
3470,Curl Mesabi Classic,2014,12,12,19,21,
3471,Curl Mesabi Classic,2014,12,12,19,21,
3472,Whites Drug Store Classic,2014,11,11,7,10,
3473,Challenge Chateau Cartier de Gatineau,2014,10,10,23,26,
3474,Womens Masters Basel,2014,10,10,10,12,
3475,Atkins Curling Supplies Women's Classic,2014,10,10,16,20,
3476,The Sunova Spiel at East St. Paul,2014,11,11,28,30,
3477,Medicine Hat Charity Classic,2014,10,10,17,20,
3478,Medicine Hat Charity Classic,2014,10,10,17,20,
3479,USA Arena National Championship,2014,6,6,12,15,
3480,USA Arena National Championship,2014,6,6,12,15,
3481,KW Fall Classic,2014,9,9,25,28,
3482,KW Fall Classic,2014,9,9,25,28,
3483,German Masters,2015,1,1,23,25,
3484,Dave Jones Molson Mayflower Cashspiel,2014,10,11,30,2,
3485,Dave Jones Molson Mayflower Cashspiel,2014,10,11,31,2,
3494,Capital Curling Fall Open,2014,9,9,25,28,
3498,Chatham Granite Cash Spiel,2014,11,11,7,9,
3500,Gibson's Cashspiel,2014,9,9,25,28,
3501,Gibson's Cashspiel,2014,9,9,25,28,
3502,Original 16 WCT Bonspiel,2014,11,11,7,9,
3503,Weatherford Curling Classic,2014,11,12,28,1,
3505,Brantford Nissan Classic,2014,12,12,4,7,
3506,Canadian Open,2014,12,12,9,14,
3507,Swiss Cup Basel,2014,10,10,3,5,
3508,Curling Masters Champery,2014,10,10,24,26,
3509,Edinburgh International,2014,11,11,7,9,
3510,Mercure Perth Masters,2015,1,1,8,11,
3511,European Masters,2015,4,4,15,18,
3512,International ZO Womens Tournament,2014,11,11,14,16,
3513,International Bernese Ladies Cup,2015,1,1,8,11,
3514,Glynhill Ladies International,2015,1,1,16,18,
3518,Copenhagen International,2014,11,11,14,16,
3519,Curl Atlantic Championship,2014,9,9,11,14,
3520,Curl Atlantic Championship,2014,9,9,11,14,
3521,Ingersoll Clash,2014,10,10,3,5,
3522,Ingersoll Clash,2014,10,10,3,5,
3523,Twin Cities Open,2014,9,9,19,21,
3525,Challenge Casino de Charlevoix,2014,11,11,27,30,
3527,U.S. Open of Curling,2015,1,1,2,4,
3528,Coors Light Cash Spiel,2014,11,11,28,30,
3529,Molson Cash Spiel,2014,11,11,28,30,
3531,Jim Sullivan Curling Classic,2014,12,12,5,7,
3532,Bernick's Miller Lite Open,2014,10,10,25,27,
3537,Carleton Heights Women's Cash,2014,9,9,4,7,
3539,Dumfries Curling Challenge,2014,12,12,19,21,
3540,Dumfries Curling Challenge,2014,12,12,19,21,
3541,Truro Cashspiel,2014,12,12,11,14,
3542,Curlers Corner Junior Bonspiel,2014,9,9,20,21,
3543,TBaytel Mens Major League of Curling,2015,10,1,1,28,
3544,Pomeroy Inn & Suites Prairie Showdown,2015,3,3,12,15,
3545,Pomeroy Inn & Suites Prairie Showdown,2015,3,3,12,15,
3547,Michael Izsak Memorial Junior Cash Spiel,2014,10,10,3,5,
3552,Nott Autocorp Thanksgiving Charity Open,2014,10,10,10,13,
3553,Alexander Keith's Men's Cashspiel,2014,10,10,10,13,
3554,Skyy Vodka Ladies Cashspiel,2014,10,10,10,13,
3556,Red Deer Junior Classic,2014,10,10,17,19,
3557,LaSalle Credit Union Classic,2014,10,10,24,27,
3558,EM-Trials,2014,10,10,15,19,
3559,EM-Trials,2014,10,10,15,19,
3560,European Playdowns,2014,10,10,16,19,
3561,European Playdowns,2014,10,10,16,19,
3562,Grande Prairie Cash Spiel: Competitive,2014,10,10,24,26,
3563,Grande Prairie Cash Spiel: Challenge,2014,10,10,24,26,
3564,Leduc LIONS Junior Mens Bonspiel,2014,10,10,24,26,
3565,Leduc LIONS Junior Womens Bonspiel,2014,10,10,24,26,
